idSekolah,kodeSekolah,komiteId,kepsekId,operatorId,namaSekolah,emailSekolah,status,alamat,kecamatan,kodePos,telpon,nss,instansiPemberiIzin,nomorSuratIzin,tglSuratIzin,akreditasi,angkaAkreditasi,tahuAkreditasi,lembagaMeaungi,subRayon
2694,35-0391,,,,SD NEGERI ARGATAWANG,argtawangsdn@gmail.com,Negeri,DESA ARGATAWANG RT/RW 06/02,Jatinegara,52473,82329144219,101032807017,DINAS PERIZINAN TERPADU SATU PINTU,,,B,0,2017,DINAS DIKBUD KAB.TEGAL,10
2695,35-0392,,,,SD NEGERI CAPAR,Sdncapar@gmail.com,Negeri,Jl.Raya Slawi-Jatinegara KM-10,Jatinegara,52473,85642620921,101032807008,DINAS PERIZINAN TERPADU SATU PINTU,,01/01/2010,B,83,2017,,10
2696,35-0393,,,,SD NEGERI CERIH 01,sdnegericerihsatu@gmail.com,Negeri,Desa Cerih RT 002 RW 002 Kec. Jatinegara Kab. Tegal,Jatinegara,52473,83861068635,101032807006,Dinas Perizinan Terpadu Satu Pintu,,,A,91,2021,DINAS DIKBUD KABUPATEN TEGAL,10
2697,35-0394,,,,SD NEGERI CERIH 02,sdncerih02@gmail.com,Negeri,Jl. Raya timur Cerih - Sumbarang,Jatinegara,52473,82326324407,101032807023,Dinas Perizinan Terpadu satu Pintu,,,B,86,2021,Dinas Dikbud Kab. Tegal,10
2698,35-0395,,,,SD NEGERI CERIH 03,sdnegericerihtiga@yahoo.com,Negeri,"Jl. Raya Cerih-Argatawang km. 0,5",Jatinegara,52473,81902631718,101032807034,DINAS PENDIDIKAN DAN KEBUDAYAAN,,,B,0,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN,10
2699,35-0396,,,,SD NEGERI DUKUHBANGSA 01,sdndukuhbangsa01@gmail.com,Negeri,"Jl.Balaidesa Dukuhbangsa RT 4/RW 6, Dukuhbangsa, Kec. Jatinegara, Kab. Tegal Prov. Jawa Tengah",Jatinegara,52473,81542130919,101032807007,Dinas Perizinan Terpadu Satu Pintu,,,A,91,2018,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,10
2700,35-0397,,,,SD NEGERI DUKUHBANGSA 02,sdndukuhbangsa02@gmail.com,Negeri,"Jl.Balaidesa Dukuhbangsa RT 4/RW 6, Dukuhbangsa, Kec. Jatinegara, Kab. Tegal Prov. Jawa Tengah",Jatinegara,52473,85280897010,101032807021,Dinas Perizinan Terpadu Satu Pintu,,,B,83,2018,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,10
2701,35-0398,,,,SD NEGERI GANTUNGAN 01,sdnegerigantungan01@gmail.com,Negeri,Jln GANTUNGAN-ARGATAWANG KECAMATAN JATINEGARA,Jatinegara,52473,85227113497,101032807012,DINAS PERIZINAN TERPADU SATU PINTU,,,C,85,2017,DINAS DIKBUD KAB. TEGAL,10
2702,35-0399,,,,SD NEGERI GANTUNGAN 02,sdnegerigantungandua@gmail.com,Negeri,Desa Gantungan Rt 05 Rw 01,Jatinegara,52473,82324852150,1010325861,Dinas Perijinan Terpadu Satu Pintu,,,,0,0,,10
2703,35-0400,,,,SD NEGERI JATINEGARA 01,sdsatu.jatinegara@gmail.com,Negeri,Jl. Slawi – Jatinegara KM 01 Desa Jatinegara RT 03 RW 01 Kec Jatinegara Kabupaten Tegal,Jatinegara,52473,2843285075,101032807001,Dinas Perizinan Terpadu Satu Pintu,421.2/025/37/85,01/08/85,B,86,2018,DINAS DIKBUD KAB.TEGAL,10
2704,35-0401,,,,SD NEGERI JATINEGARA 02,sdn.jatinegara02@gmail.com,Negeri,"JL. RAYA PANCASILA, DESA JATINEGARA, KECAMATAN JATINEGARA, KABUPATEN TEGAL",Jatinegara,52473,87822203095,101032807018,Dinas Perizinan Terpadu Satu Pintu,,,B,90,2017,Dinas DIKBUD Kab. Tegal,10
2705,35-0402,,,,SD NEGERI KEDUNGWUNGU 01,sdnkedungwungu001@gmail.com,Negeri,Jl. Magangan No 13 Desa Kedungwungu Kec Jatinegara Kab Tegal,Jatinegara,52473,0,101032807013,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/37/1985,01/08/1985,B,86,2017,DINAS DIKBUD KAB. TEGAL,10
2706,35-0403,,,,SD NEGERI KEDUNGWUNGU 02,tarnospd@gmail.com,NEGERI,RT 04 RW 01 DESA KEDUNGWUNGU KECAMATAN JATINEGARA KABUPATEN TEGAL,Jatinegara,52473,81902728193,101032807029,DINAS PERIJINAN TERPADU,421.2/025/37/85,01 AGUSTUS 1985,,B,2017,PEMERINTAH,10
2707,35-0404,,,,SD NEGERI LEBAKWANGI 01,sdnlebakwangi_01@yahoo.co.id,Negeri,JL. RAYA PANCASILA DESA LEBAKWANGI KEC. JATINEGARA,Jatinegara,52473,82225565012,101032807003,DINAS PERIZINAN TERPADU SATU PINTU,,,A,86,2016,DINAS DIKBUD KAB. TEGAL,10
2708,35-0405,,,,SD NEGERI LEBAKWANGI 02,sdnlebakwangi_02@yahoo.co.id,Negeri,"Jl.Raya Jatinegara-Slawi Km 2 Ds Lebakwangi, Kec.Jatinegara Kab.Tegal",Jatinegara,52473,87830024708,101032807019,Dinas Perizinan Terpadu Satu Pintu,,,C,79,2021,Dinas Dikbud Kabupaten Tegal,10
2709,35-0406,,,,SD NEGERI LEBAKWANGI 03,lebakwangitigasdn@gmail.com,Negeri,"Lebakwangi,RT 07 RW 03 KEC.Jatinegara",Jatinegara,52473,895401262208,101032807039,DINAS PERIZINAN TERPADU SATU PINTU,,,B,80,2020,DINAS DIBUD KAB TEGAL,10
2710,35-0407,,,,SD NEGERI LEMBASARI 01,sdnlembasari.01@gmail.com,Negeri,JL raya Jatinegara - Km 03,Jatinegara,52473,85641297505,101032807002,DINAS PERIZINAN TERPADU 1 PINTU,421.2 / 025 / / 32 / 85,1 AGUSTUS 1985,B,84,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,10
2711,35-0408,,,,SD NEGERI LEMBASARI 02,sdn.lembasari02jatinegara@gmail.com,Negeri,Jl. Mbah Jeneng Desa Lembasari RT 05/RW 01,Jatinegara,52473,81911601290,101032807032,Dinas Perijinan Terpadu Satu Pintu,,1 Januari 1977,A,92,2017,Dinas DIKBUD Kabupaten Tegal,10
2712,35-0409,,,,SD NEGERI LUWIJAWA 01,sdnluwijawasatu@gmail.com,Negeri,Jalan Diponegoro Desa Luwijawa,Jatinegara,52473,85962360475,101032807005,Dinas Perizinan Terpadu Satu Pintu,,,B,81,2016,Dinas Dikbud Kab. Tegal,10
2713,35-0410,,,,SD NEGERI LUWIJAWA 02,sdnluwijawadua@gmail.com,NEGERI,"Jl. DESA LUWIJAWA, DESA LUWIJAWA",Jatinegara,52473,82328831801,101032807024,Dinas Pelayanan Terpadu Satu Pintu,,,B,84,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,10
2714,35-0411,,,,SD NEGERI MOKAHA 01,,Negeri,,Jatinegara,0,0,0,,,,,0,0,,10
2715,35-0412,,,,SD NEGERI MOKAHA 02,sdnmokaha@gmail.com,Negeri,Dk. Telaga Jaya Desa Mokaha,Jatinegara,52473,85326790778,101032807033,Dinas Perijinan Terpadu Satu Pintu,420/102/VI/2016,01-08-1981,B,86,2021,Dinas DIKBUD Kabupaten Tegal,10
2716,35-0413,,,,SD NEGERI PADASARI 01,sdnpadasari01@gmail.com,Negeri,Jl.Capar-Padasari Desa Padasari,Jatinegara,52473,81225596676,101032807010,Dinas Perizinan Terpadu Satu Pintu,,,A,86,2016,Dinas Dikbud Kab.Tegal,10
2717,35-0414,,,,SD NEGERI PADASARI 02,sdn_padasari02@yahoo.co.id,Negeri,"Dukuh Lebak, Desa Padasari, Kec. Jatinegara",Jatinegara,52473,85802814511,101032807035,Dinas Perjanjian Terpadu Satu Pintu,422/125/2016,28/07/2016,B,84,2021,Dinas DUKBUD Kab. Tegal,10
2718,35-0415,,,,SD NEGERI PENYALAHAN 01,sdpenyalahan1@gmail.com,Negeri,Jl. Raya Penyalahan - Mokaha,Jatinegara,52473,87733313934,101032807009,Dinas Perizinan Terpadu Satu Pintu,421/025/37/85,1 Agustus 1985,B,85,2021,Dinas DIKBUD Kab. Tegal,10
2719,35-0416,,,,SD NEGERI PENYALAHAN 02,sdnpenyalahan02@gmail.com,Negeri,Desa Penyalahan Dukuh Briman,Jatinegara,52473,82322162848,101032807026,Dinas Perizinan Terpadu Satu Pintu,421.2/025/37/1985,01/08/85,B,85,2017,Dinas Dikbud Kab. Tegal,10
2720,35-0417,,,,SD NEGERI SITAIL,sdnsitailjati@gmail.com,Negeri,Jl. Raya Sitail - Jatinegara,Jatinegara,52473,0,101032807014,,,,B,83,2021,,10
2721,35-0418,,,,SD NEGERI SUMBARANG 01,sdnsumbarang1@gamil.com,Negeri,JL.MASJID AL HIKMAH DESA SUMBARANG RT 13/04 JATINEGARA TEGAL,Jatinegara,52473,85641396966,101032807016,DINAS DIKBUD SATU PINTU,,,B,0,2018,DINAS DIKBUD,10
2722,35-0419,,,,SD NEGERI SUMBARANG 02,sdsumbarang02@gmail.com,Negeri,Jl. Jlatong-Srenseng Desa Sumbarang,Jatinegara,52473,0,101032807031,DINAS PERIZINAN TERPADU SATU PINTU,,,B,82,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,10
2723,35-0420,,,,SD NEGERI TAMANSARI 01,sdntamansari01@gmail.com,Negeri,Desa Tamansari RT 07 RW 03 Kecamatan Jatinegara Kabupaten Tegal,Jatinegara,52473,81902574048,101032807004,Dinas Perizinan Terpadu Satu Pintu,,1 Januari 1910,B,85,2021,Dinas DIKBUD Kab. Tegal,10
2724,35-0421,,,,SD NEGERI TAMANSARI 02,sdn.tamansari02@gmail.com,Negeri,Jl. Raya Jatinegara-Tamansari Km 06,Jatinegara,52473,0,101032807022,Dinas Perizinan Terpadu Satu Pintu,,,A,91,2021,Dinas Dikbud Kabupaten Tegal,10
2725,35-0422,,,,SD NEGERI WOTGALIH 01,eslandewotgalih01@gmail.com,Negeri,Desa Wotgalih Rt 01 / Rw 03,Jatinegara,52473,0,101032807011,DINAS PERIJINAN TERPADU SATU PINTU,800/01/10,01/01/10,B,89,2018,Dinas Dikbud Kab.Tegal,10
2726,35-0423,,,,SD NEGERI WOTGALIH 02,sdnwotgalih2@gmail.com,Negeri,Desa Wotgalih Rt 05 Rw 06,Jatinegara,52473,85226241834,1010,Dinas Perizinan Terpadu Satu Pintu,421.2/025/37/37/185,1 AGUSTUS 1985,A,87,2019,DINAS DIKBUD KABUPATEN TEGAL,10
2727,35-0424,,,,SD NEGERI WOTGALIH 03,wotgalihsdn3@gmail.com,NEGERI,DUKUH KARANGSARI DESA WOTGALIH KECAMATAN JATINEGARA KABUPATEN TEGAL,Jatinegara,52473,818429074,101032803037,DINAS PERIJINAN TERPADU SATU PINTU,,,B,86,2018,DINAS DIKBUD KAB. TEGAL,10
2728,35-0425,,,,SD NEGERI DUKUHJATI WETAN 01,dukuhjatiwetan01_sdn@yahoo.co.id,Negeri,Jl. Raya Simpang Tiga Desa Dukuhjati Wetan,Kedungbanteng,52472,85709667265,101032808007,,,,B,85,2018,,11
2729,35-0426,,,,SD NEGERI DUKUHJATI WETAN 02,sdndukuhjatiwetan02@gmail.com,Negeri,,Kedungbanteng,52472,85869681129,101032808019,DINAS P DAN K,,,A,91,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,11
2730,35-0427,,,,SD NEGERI KARANGANYAR 01,karanganyar01sdn@gmail.com,Negeri,JL. SIMPANG TIGA KARANGANYAR RT 001 / RW 01 KECAMATAN KEDUNGBANTENG KABUPATEN TEGAL,Kedungbanteng,52472,85801282962,101032808005,,421.2/025/22/85,01/08/85,A,91,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN,11
2731,35-0428,,,,SD NEGERI KARANGANYAR 02,sdnkr.anyar02@gmail.com,Negeri,Jl. Cacaban - Karanganyar,Kedungbanteng,52473,85640181969,101032808012,Dinas Dikbud,421.2/025/85,01/08/85,A,85,2020,Dinas Dikbud,11
2732,35-0429,,,,SD NEGERI KARANGANYAR 03,sdkaranganyar03@gmail.com,Negeri,Jl.Simpang Tiga Desa Karanganyar Kec.Kedungbanteng Kab.tegal,Kedungbanteng,52472,85842324086,101032808017,,,,A,91,2021,,11
2733,35-0430,,,,SD NEGERI KARANGANYAR 04,sdkaranganyar4@gmail.com,Negeri,Jl. Dukuh Bledo Karanganyar - Kedungbanteng,Kedungbanteng,52472,87849923189,101032808021,Dinas P dan K Provinsi Jawa Tengah,,,C,77,2021,Dinas Pendidkan dan Kebudayaan Kab. Tegal,11
2734,35-0431,,,,SD NEGERI KARANGANYAR 05,sdnkaranganyar@gmail.com,Negeri,Jl. Cacaban - Karanganyar,Kedungbanteng,52472,87818181171,101032808023,Dinas Pendidikan dan Kebudayaan,800/0100/1988,01/01/1988,B,84,2021,Dinas Pendidikan dan Kebudayaan,11
2735,35-0432,,,,SD NEGERI KARANGMALANG 01,sdn.karangmalang.01@gmail.com,Negeri,Jalan Garuda RT. 01 RW.01 Desa Karangmalang,Kedungbanteng,52472,85226900213,101032808008,Pemerintah Kabupaten Tegal,800/05/III/1966,01/01/2010,B,83,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,11
2736,35-0433,,,,SD NEGERI KARANGMALANG 02,karangmamalangsdnegeri@gmail.com,Negeri,Jalan Garuda Desa Karangmalang Rt.01 Rw.01 Kecamatang Kedungbanteng Kabupaten Tegal,Kedungbanteng,52472,85226900213,101032808020,DINAS PENDIDIKAN KABUPATEN TEGAL,,,B,81,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN,11
2737,35-0434,,,,SD NEGERI KEBANDINGAN 01,sdnkebandingan.kebandingan01@yahoo.co.id,Negeri,Jl.Raya Kresna No.05 Kebandingan - Kedungbanteng,Kedungbanteng,52472,82137791412,101032808003,Dinas Pendidikan dan Kebudayaan,Bb022960/9/XI/2010,9 Nopember 2010,B,84,2021,Dinas Pendidikan dan Kebudayaan,11
2738,35-0436,,,,SD NEGERI KEDUNGBANTENG 01,sdnkedungbanteng001@gmail.com,Negeri,Jl. Barat Masjid At-Taqwa - Kedungbanteng,Kedungbanteng,52472,0,101032808002,DINAS P DAN K,,,A,92,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,11
2739,35-0437,,,,SD NEGERI KEDUNGBANTENG 02,sdnkedungbanteng2@gmail.com,Negeri,Jl. Sentana No. 2,Kedungbanteng,52472,0,101032808006,,800/02/VII/1965,17 JULI 1965,A,91,2016,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,11
2740,35-0439,,,,SD NEGERI KEDUNGBANTENG 04,sdnkedungbanteng04@gmail.com,Negeri,Jl. Sentana No. 4 Desa Kedungbanteng,Kedungbanteng,52472,82314802212,101032808022,Dinas P dan K Provinsi Jawa Tengah,,,B,81,2021,Dinas Pendidkan dan Kebudayaan Kab. Tegal,11
2741,35-0440,,,,SD NEGERI MARGAMULYA 01,sdn.margamulyanolsatu@gmail.com,Negeri,Jalan Marsum Desa Margamulya,Kedungbanteng,52472,0,101032808011,DINAS PENDIDIKAN DAN KEBUDAYAAN,,,B,84,2021,,11
2742,35-0441,,,,SD NEGERI MARGAMULYA 02,margamulya02@gmail.com,Negeri,Jl. Marbasa,Kedungbanteng,52472,0,101032808014,Dinas P dan K,,,A,-,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,11
2743,35-0442,,,,SD NEGERI PENUJAH,ragilsugiarto05@gmail.com,Negeri,Jl. Raya slawi-jatinegara km 10 desa penujah,Kedungbanteng,52472,81548444176,101032808010,Dinas dikbud kab tegal,,,B,0,2020,,11
2744,35-0443,,,,SD NEGERI SEMEDO,sdnegerisemedo@gmail.com,Negeri,Jl. Sunan Kalijaga,Kedungbanteng,52472,0,101032808009,DINAS KABUPATEN TEGAL,,,B,83,2021,,11
2745,35-0444,,,,SD NEGERI SUMINGKIR 01,sumingkirsd@yahoo.co.id,Negeri,Desa Sumingkir -Kedungbanteng,Kedungbanteng,52472,81335863157,1010328080804,Dinas Pendidikan dan Kebudayaan,800/010/VII/1962,01/08/1962,B,87,2021,Kementrian Pendidikan dan Kebudayaan,11
2746,35-0445,,,,SD NEGERI SUMINGKIR 02,sdsumingkir02@gmail.com,Negeri,Jl. Desa Sumingkir RT 15/ RW 08,Kedungbanteng,52472,85659895962,101032808025,DINAS P DAN K PROPINSI JAWA TENGAH,421.2/007607/1997,1 Desember 1997,A,88,2021,Dinas Pendidikan dan Kebudayaan Kab. Tegal,11
2747,35-0446,,,,SD NEGERI TONGGARA 01,tonggara01@yahoo.com,Negeri,Jl. Ketapang Desa Tonggara Rt 05 Rw 02 Kec. Kedungbanteng Kab. Tegal,Kedungbanteng,52472,82326698773,101032808001,Dinas Pendidikan dan Kebudayaan,,,A,91,2021,Dinas Pendidikan dan Kebudayaan,11
2748,35-0447,,,,SD NEGERI TONGGARA 02,sdntonggara02@gmail.com,Negeri,Jalan Raya Tonggara - Cacaban,Kedungbanteng,52472,82322278689,101032808013,Dinas P dan K,,01-08-1985,A,91,2016,Dinas Dikbud,11
2749,35-0448,,,,SD NEGERI TONGGARA 03,sdn.tonggara03@gmail.com,Negeri,Jl. Raya Tonggara - Cacaban Kec. Kedungbanteng Kab. Tegal,Kedungbanteng,52472,0,101032808018,,421.2/025/-/22/85,1 Agustus 1985,B,84,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,11
2750,35-0449,,,,SD NEGERI BREKAT 01,sdnegeribrekat01@gmail.com,Negeri,"Jl. Raya Kwayuan, Brekat Kec. Tarub Kab. Tegal",Tarub,52184,85870143061,101032815003,,,,B,83,2016,,12
2751,35-0450,,,,SD NEGERI BREKAT 02,sdnbrekat02@gmail.com,Negeri,Jl. Raya Utara Pasar Balamoa KM 1 Desa Brekat Kec. Tarub Kab .Tegal,Tarub,52184,0,101032815031,,,,B,88,2019,,12
2752,35-0451,,,,SD NEGERI BULAKWARU 01,bulakwaru01.sdn@gmail.com,Negeri,Jalan Anggrek Desa Bulakwaru,Tarub,52184,0,101032815009,,,,A,94,2021,,12
2753,35-0452,,,,SD NEGERI BULAKWARU 02,bulakwaru02@gmail.com,Negeri,Jl.Melati Desa Bulakwaru Kec. Tarub Kab.Tegal,Tarub,52184,0,101032815025,,,,A,0,2016,,12
2754,35-0453,,,,SD NEGERI BULAKWARU 03,sdnbulakwaru.tarub@gmail.com,Negeri,JL.Melati Desa Bulakwaru Kec.Tarub Kab. Tegal,Tarub,52184,0,101032815036,,,01 Juli 1983,B,82,2021,,12
2755,35-0454,,,,SD NEGERI BUMIHARJA 01,sdnbumiharja01@gmail.com,Negeri,JL. LUWUNGRI NO. 37 DESA BUMIHARJA 01 KECAMATAN TARUB KABUPATEN TEGAL,Tarub,52184,88232813076,101032815019,DINAS PD dan K PROVINSI JAWA TENGAH,SD/KEP/PDK.6/2/8,19 MARET 1974,B,88,2019,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,12
2756,35-0455,,,,SD NEGERI BUMIHARJA 02,sdnbumiharja2@gmail.com,Negeri,Jl. Pendidikan No 4 Desa Bumiharja,Tarub,52184,0,101032815029,,421.2/025/39/1985,01/01/10,B,0,2017,,12
2757,35-0456,,,,SD NEGERI JATIRAWA 01,sdjatirawa01@gmail.com,Negeri,Jalan Merak Desa Jatirawa Kec. Tarub Kab. Tegal,Tarub,52184,0,101032815007,Gubernur Kepala Daerah Tingkat I Jawa Tengah,421.2/025/ /39/1985,01 Agustus 1985,B,86,2017,Dinas Pendidkan dan Kebudayaan Kab. Tegal,12
2758,35-0457,,,,SD NEGERI JATIRAWA 02,sdnduajatirawa@gmail.com,Negeri,Jl. Raya Balamoa - Banjaran Desa Jatirawa,Tarub,52184,0,101032815024,,,,A,89,2016,,12
2759,35-0459,,,,SD NEGERI KABUKAN 01,kabukansdn@gmail.com,Negeri,Jl. Pancasila Desa Kabukan Kec. Tarub Kab. Tegal,Tarub,52184,0,101032815015,GUBERNUR JAWA TENGAH,421.1/025/39/1985,01/01/10,A,90,2015,Dinas Pendidikan dan Kebudayaan Kab. Tegal,12
2760,35-0460,,,,SD NEGERI KABUKAN 02,sdnkabukan2@gmail.com,Negeri,JL.Pancasila desa Kabukan,Tarub,52184,89635783546,101032815026,DINAS PENDIDIKAN DAN KEBUDAYAAN,421.2/025/39/1985,1/8/1985,B,85,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN,12
2761,35-0461,,,,SD NEGERI KALIJAMBE 01,kalijambe01@gmail.com,Negeri,Jl. Wanabhakti Desa Kalijambe,Tarub,52184,0,101032815020,PEMERINTAH DESA KALIJAMBE,,01-07-2007,B,90,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,12
2762,35-0462,,,,SD NEGERI KALIJAMBE 02,sdnkalijambe2@gmail.com,Negeri,Jl. Wanabhakti Desa Kalijambe Kecamatan Tarub Kabupaten Tegal,Tarub,52184,0,101032815034,,,,B,87,2018,,12
2763,35-0463,,,,SD NEGERI KARANGJATI 01,sd.karangjati01@gmail.com,Negeri,Jalan Raya Utara Balamoa,Tarub,52184,0,101032815004,,,,A,86,2015,,12
2764,35-0464,,,,SD NEGERI KARANGJATI 02,sdnkarangjati02@gmail.com,NEGERI,JL. BALTI NO.49 DESA KARANGJATI,Tarub,52184,0,101032815022,GUBERNUR JAWA TENGAH,421.2/025/ /39/85,1 AGUSTUS 1985,A,91,2017,DINAS PENDIDKAN DAN KEBUDAYAAN KAB. TEGAL,12
2765,35-0466,,,,SD NEGERI KARANGMANGU 01,sdn.karangmangu01@yahoo.co.id,NEGERI,JL. LOKA JAYA DESA KARANGMANGU KEC. TARUB KAB. TEGAL,Tarub,52184,81910773525,101032815005,DINAS DIKBUD KAB. TEGAL,421.2/025/39/1985,1/1/1985,A,92,2019,DINAS DIKBUD KAB. TEGAL,12
2766,35-0467,,,,SD NEGERI KARANGMANGU 02,sdnkarangmangudua@gmail.com,Negeri,Jl. Pramuka No. 1 Desa Karangmangu Kec. Tarub Kab. Tegal,Tarub,52184,0,101032815027,,,,B,84,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN KAB. TEGAL,12
2767,35-0468,,,,SD NEGERI KEDOKANSAYANG 01,sddoksay01@yahoo.co.id,Negeri,Jl. Desa kedokansayang,Tarub,52184,0,101032815010,,,,,0,2018,,12
2768,35-0469,,,,SD NEGERI KEDOKANSAYANG 02,snurkholifah10@gmail.com,NEGERI,Jl. Desa Kedokansayang Kec. Tarub Kab. Tegal Kode Pos 52184,Tarub,52184,0,101032815023,GUBERNUR JAWA TENGAH,6401007-1976,27 OKTOBER 1976,B,0,2019,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,12
2769,35-0471,,,,SD NEGERI KEDUNGBUNGKUS 01,sdn.kedungbungkus01@yahoo.com,Negeri,Jl. Pendidikan I Kedungbungkus,Tarub,52184,0,101032815021,,,,B,84,2019,,12
2770,35-0472,,,,SD NEGERI KEDUNGBUNGKUS 02,skedungbungkus02@gmail.com,Negeri,Jalan Pendidikan II Desa Kedungbungkus,Tarub,52184,0,101032815040,Gubernur Jawa Tengah,421.2/06108/1990,3 April 1990,B,86,2021,Dinas P dan K Propinsi Daerah Tingkat I Jawa Tengah,12
2771,35-0473,,,,SD NEGERI KEMANGGUNGAN,sdnkemanggungan@yahoo.co.id,Negeri,Jl. Projosumarto II Kemanggungan,Tarub,52184,0,101032815006,,,,B,88,2019,,12
2772,35-0474,,,,SD NEGERI KESADIKAN 01,sdnkesadikan01@gmail.com,Negeri,Jl. Wanabhakti II Desa Kesadikan,Tarub,52184,0,101032815012,,,10 Januari 2010,A,91,2021,,12
2773,35-0475,,,,SD NEGERI KESAMIRAN 01,sdnkesamiran01@gmail.com,Negeri,Jalan Wanabhakti - Kesamiran - Tarub,Tarub,52184,0,101032815008,,,,B,0,2020,,12
2774,35-0476,,,,SD NEGERI KESAMIRAN 02,sdnkesamiran02@gmail.com,Negeri,JL.WANABHAKTI RT 12/2 KESAMIRAN,Tarub,52184,85225306011,101032815041,,,,A,86,2016,,12
2775,35-0477,,,,SD NEGERI LEBETENG 01,sdlebeteng01@gmail.com,Negeri,Jl. Jaya Sumita Desa Lebeteng,Tarub,52184,85642551091,101032815011,,,,A,97,2016,Dinas Pendidikan dan Kebudayaan Kab. Tegal,12
2776,35-0478,,,,SD NEGERI LEBETENG 02,sdnlebeteng02@gmail.com,Negeri,Jl. Raya Lebeteng Desa Lebeteng,Tarub,52184,85786844995,101032815030,,,,B,85,2021,,12
2777,35-0479,,,,SD NEGERI MANGUNSAREN 01,sdnmangunsaren01@gmail.com,Negeri,Jl Kemajengan Desa Mangunsaren Kec. Tarub Kab Tegal,Tarub,52184,81542053306,101032815018,GUBERNUR JAWA TENGAH,421.2/025/ /39/85,1 Agustus 1985,B,87,2019,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,12
2778,35-0480,,,,SD NEGERI MANGUNSAREN 02,sdnmangunsaren02ok@gmai.com,NEGERI,JL RAHAYU,Tarub,52184,0,101032815033,DINAS PENDIDIKAN DAN KEBUDAYAAN,421.2/160/2018,10 JANUARI 2018,A,91,2019,KEPALA DESA MANGUNSAREN,12
2779,35-0481,,,,SD NEGERI MARGAPADANG 01,sdnmargapadang1tarub@gmail.com,Negeri,JL. WANABHAKTI MARGAPADANG KECAMATAN TARUB,Tarub,52184,0,101032815017,GUBERNUR JAWA TENGAH,421.2/025. /39/1985,1 AGUSTUS 1985,B,87,2017,DINAS P DAN K PROPINSI JAWA TENGAH,12
2780,35-0482,,,,SD NEGERI MARGAPADANG 02,"margapadang2@gmail,com",Negeri,Jl. Wanabakti Desa Margapadang,Tarub,52184,0,101032815039,,,,A,92,2016,DINAS PENDIDIKAN DAN KEBUDAYAAN,12
2781,35-0484,,,,SD NEGERI MINDAKA 01,mintusekolahdasar@gmail.com,Negeri,JL. Projosumarto II Mindaka,Tarub,52184,85842220389,101032815001,,,1-1-1936,B,90,2012,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,12
2782,35-0485,,,,SD NEGERI MINDAKA 02,sd.mindaka02@gmail.com,Negeri,"Jl.Raya Tangkil,Mindaka Kec.Tarub Kab.Tegal 52184",Tarub,52184,0,101032815002,,,,B,73,2009,,12
2783,35-0486,,,,SD NEGERI PURBASANA 01,sdpurbasana01@gmail.com,Negeri,Jl. Cipta Laksana Desa Purbasana Kec. Tarub Kab. Tegal Kode Pos 52184,Tarub,52184,81542046309,101032815016,KEPALA UPTD DIKBUD KECAMATAN TARUB,421.2/126/I/2017,05 OKTOBER 1964,B,87,2018,KEPALA UPTD DIKBUD KECAMATAN TARUB,12
2784,35-0488,,,,SD NEGERI SETU 01,sdnsetu01@gmail.com,Negeri,Jl. Pendidikan Desa Setu,Tarub,52184,0,101032815014,,,,B,73,2016,,12
2785,35-0489,,,,SD NEGERI SETU 02,sdn2setu@gmail.com,Negeri,Jl. Pendidikan Desa Setu,Tarub,52184,0,101032815037,,,,B,83,2018,,12
2786,35-0490,,,,SD NEGERI TARUB 01,sdntarub1@gmail.com,Negeri,Jl. JAKA TARUB,Tarub,52184,0,101032815013,,,,B,85,2021,,12
2787,35-0491,,,,SD NEGERI TARUB 02,sdn_tarubdua@yahoo.co.id,Negeri,Jalan Jaka Tingkir No 01 DesaTarub,Tarub,52184,0,101032815028,,,,A,91,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,12
